registerno,department,semester
922522104025,Computer Science and Engineering -A,6
922522104026,Computer Science and Engineering -A,6
922522104027,Computer Science and Engineering -A,6
922522104028,Computer Science and Engineering -A,6
922522104029,Computer Science and Engineering -A,6
922522104030,Computer Science and Engineering -A,6
922522104031,Computer Science and Engineering -A,6
922522104032,Computer Science and Engineering -A,6
922522104033,Computer Science and Engineering -A,6
922522104034,Computer Science and Engineering -A,6
922522104035,Computer Science and Engineering -A,6
922522104036,Computer Science and Engineering -A,6
922522104037,Computer Science and Engineering -A,6
922522104038,Computer Science and Engineering -A,6
922522104039,Computer Science and Engineering -A,6
922522104040,Computer Science and Engineering -A,6
922522104041,Computer Science and Engineering -A,6
922522104042,Computer Science and Engineering -A,6
922522104043,Computer Science and Engineering -A,6
922522104044,Computer Science and Engineering -A,6
922522104045,Computer Science and Engineering -A,6
922522104046,Computer Science and Engineering -A,6
922522104047,Computer Science and Engineering -A,6
922522104048,Computer Science and Engineering -A,6
922522104049,Computer Science and Engineering -A,6
922522104050,Computer Science and Engineering -A,6
922522104051,Computer Science and Engineering -A,6
922522104052,Computer Science and Engineering -A,6
922522104053,Computer Science and Engineering -A,6
922522104054,Computer Science and Engineering -A,6
922522104055,Computer Science and Engineering -A,6
922522104056,Computer Science and Engineering -A,6
922522104057,Computer Science and Engineering -A,6
922522104058,Computer Science and Engineering -A,6
922522104059,Computer Science and Engineering -A,6
922522214002,Biotechnology -A,6
922522214003,Biotechnology -A,6
922522214004,Biotechnology -A,6
922522214005,Biotechnology -A,6
922522214006,Biotechnology -A,6
922522214007,Biotechnology -A,6
922522214008,Biotechnology -A,6
922522214009,Biotechnology -A,6
922522214010,Biotechnology -A,6
922522214011,Biotechnology -A,6
922522214012,Biotechnology -A,6
922522214013,Biotechnology -A,6
922522214014,Biotechnology -A,6
922522214015,Biotechnology -A,6
922522214016,Biotechnology -A,6
922522214017,Biotechnology -A,6
922522214018,Biotechnology -A,6
922522214019,Biotechnology -A,6
922522214020,Biotechnology -A,6
922522214021,Biotechnology -A,6
922522214022,Biotechnology -A,6
922522214023,Biotechnology -A,6
922522214024,Biotechnology -A,6
922522214025,Biotechnology -A,6
922522214026,Biotechnology -A,6
922522214027,Biotechnology -A,6
922522214028,Biotechnology -A,6
922522214029,Biotechnology -A,6
922522214030,Biotechnology -A,6
922522214031,Biotechnology -A,6
922522214032,Biotechnology -A,6
922522214033,Biotechnology -A,6
922522214034,Biotechnology -A,6
922522214035,Biotechnology -A,6
922522214036,Biotechnology -A,6
922522214037,Biotechnology -A,6
922522214038,Biotechnology -A,6
922522214039,Biotechnology -A,6
922522214040,Biotechnology -A,6
922522214041,Biotechnology -A,6
922522214042,Biotechnology -A,6
922522214043,Biotechnology -A,6
922522214044,Biotechnology -A,6
922522214045,Biotechnology -A,6
922522214046,Biotechnology -A,6
922522214047,Biotechnology -A,6
922522214048,Biotechnology -A,6
922522214049,Biotechnology -A,6
922522214050,Biotechnology -A,6
922522214051,Biotechnology -A,6
922522214052,Biotechnology -A,6
922522214053,Biotechnology -A,6
922524205064,Information Technology -B,2
922524205065,Information Technology -B,2
922524205066,Information Technology -B,2
922524205067,Information Technology -B,2
922524205068,Information Technology -B,2
922524205069,Information Technology -B,2
922524205070,Information Technology -B,2
922524205071,Information Technology -B,2
922524205072,Information Technology -B,2
922524205073,Information Technology -B,2
922524205074,Information Technology -B,2
922524205075,Information Technology -B,2
922524205076,Information Technology -B,2
922524205077,Information Technology -B,2
922524205078,Information Technology -B,2
922524205079,Information Technology -B,2
922524205080,Information Technology -B,2
922524205081,Information Technology -B,2
922524205082,Information Technology -B,2
922524205083,Information Technology -B,2
922524205084,Information Technology -B,2
922524205085,Information Technology -B,2
922524205086,Information Technology -B,2
922524205087,Information Technology -B,2
922524205088,Information Technology -B,2
922524205089,Information Technology -B,2
922524205090,Information Technology -B,2
922524205091,Information Technology -B,2
922524205092,Information Technology -B,2
922524205093,Information Technology -B,2
922524205094,Information Technology -B,2
922524205095,Information Technology -B,2
922524205096,Information Technology -B,2
922524205097,Information Technology -B,2
922524205098,Information Technology -B,2
922524205099,Information Technology -B,2
922524205100,Information Technology -B,2
922524205101,Information Technology -B,2
922524205102,Information Technology -B,2
922524205103,Information Technology -B,2
922524205104,Information Technology -B,2
922524205105,Information Technology -B,2
922524205106,Information Technology -B,2
922524205107,Information Technology -B,2
922524205108,Information Technology -B,2
922524205109,Information Technology -B,2
922524205110,Information Technology -B,2
922524205111,Information Technology -B,2
922524205112,Information Technology -B,2
922524205113,Information Technology -B,2
922524205114,Information Technology -B,2
922524205115,Information Technology -B,2
922524205116,Information Technology -B,2
922524205117,Information Technology -B,2
922524205118,Information Technology -B,2
922524205119,Information Technology -B,2
922524205120,Information Technology -B,2
922524205121,Information Technology -B,2
922524205122,Information Technology -B,2
922524205123,Information Technology -B,2
922524205124,Information Technology -B,2
922524205125,Information Technology -C,2
922524205126,Information Technology -C,2
922524205127,Information Technology -C,2
922524205128,Information Technology -C,2
922524205129,Information Technology -C,2
922524205130,Information Technology -C,2
922524205131,Information Technology -C,2
922524205132,Information Technology -C,2
922524205133,Information Technology -C,2
922524205134,Information Technology -C,2
922524205135,Information Technology -C,2
922524205136,Information Technology -C,2
922524205137,Information Technology -C,2
922524205138,Information Technology -C,2
922524205139,Information Technology -C,2
922524205140,Information Technology -C,2
922524205141,Information Technology -C,2
922524205142,Information Technology -C,2
922524205143,Information Technology -C,2
922524205144,Information Technology -C,2
922524205145,Information Technology -C,2
922524205146,Information Technology -C,2
922524205147,Information Technology -C,2
922524205148,Information Technology -C,2
922524205149,Information Technology -C,2
922524205150,Information Technology -C,2
922524205151,Information Technology -C,2
922524205152,Information Technology -C,2
922524205153,Information Technology -C,2
922524205154,Information Technology -C,2
922524205155,Information Technology -C,2
922524205156,Information Technology -C,2
922524205157,Information Technology -C,2
922524205158,Information Technology -C,2
922524205159,Information Technology -C,2
922524205160,Information Technology -C,2
922524205161,Information Technology -C,2
922524205162,Information Technology -C,2
922524205163,Information Technology -C,2
922524205164,Information Technology -C,2
922524205165,Information Technology -C,2
922524205166,Information Technology -C,2
922524205167,Information Technology -C,2
922524205168,Information Technology -C,2
922524205169,Information Technology -C,2
922524205170,Information Technology -C,2
922524205171,Information Technology -C,2
922524205172,Information Technology -C,2
922524205173,Information Technology -C,2
922524205174,Information Technology -C,2
922524205175,Information Technology -C,2
922524205176,Information Technology -C,2
922524205177,Information Technology -C,2
922524205178,Information Technology -C,2
922524205179,Information Technology -C,2
922524205180,Information Technology -C,2
922524205181,Information Technology -C,2
922524205182,Information Technology -C,2
922524205183,Information Technology -C,2
922524205184,Information Technology -C,2
922524205185,Information Technology -C,2
922524118001,Computer and Communication Engineering -A,2
922524118002,Computer and Communication Engineering -A,2
922524118003,Computer and Communication Engineering -A,2
922524118004,Computer and Communication Engineering -A,2
922524118005,Computer and Communication Engineering -A,2
922524118006,Computer and Communication Engineering -A,2
922524118007,Computer and Communication Engineering -A,2
922524118008,Computer and Communication Engineering -A,2
922524118009,Computer and Communication Engineering -A,2
922524118010,Computer and Communication Engineering -A,2
922524118011,Computer and Communication Engineering -A,2
922524118012,Computer and Communication Engineering -A,2
922524118013,Computer and Communication Engineering -A,2
922524118014,Computer and Communication Engineering -A,2
922524118015,Computer and Communication Engineering -A,2
922524118016,Computer and Communication Engineering -A,2
922524118017,Computer and Communication Engineering -A,2
922524118018,Computer and Communication Engineering -A,2
922524118019,Computer and Communication Engineering -A,2
922524118020,Computer and Communication Engineering -A,2
922524118021,Computer and Communication Engineering -A,2
922524118022,Computer and Communication Engineering -A,2
